id,ticker,created_at,full_text_preprocessed,user.verified,favorite_count,retweet_count,quality,entities.symbols,num_cashtags,query_params
1511127741789315076,$AMD,Mon Apr 04 23:45:03 +0000 2022,with past performance like this how can you not sign up for a free day trial to  winning option swing trades since amd sq pypl mu,False,0,0,False,"[{'text': 'AMD', 'indices': [148, 152]}, {'text': 'SQ', 'indices': [153, 156]}, {'text': 'PYPL', 'indices': [157, 162]}, {'text': 'MU', 'indices': [163, 166]}]",4,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124410421424133,$AMD,Mon Apr 04 23:31:49 +0000 2022, focus listamdsnowlcidplugalways use the indices and vix to add confluence in your decisions,False,18,2,False,"[{'text': 'AMD', 'indices': [17, 21]}, {'text': 'SNOW', 'indices': [22, 27]}, {'text': 'LCID', 'indices': [28, 33]}, {'text': 'PLUG', 'indices': [34, 39]}, {'text': 'VIX', 'indices': [67, 71]}]",5,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511123881892974598,$AMD,Mon Apr 04 23:29:43 +0000 2022,amd always hits different,False,0,0,False,"[{'text': 'AMD', 'indices': [0, 4]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511120730154491907,$AMD,Mon Apr 04 23:17:11 +0000 2022,amd dash docu new article  jim cramer on how pandemic plays that rallied monday will perform going forward get all the latest amd related news here ,False,0,0,False,"[{'text': 'AMD', 'indices': [0, 4]}, {'text': 'DASH', 'indices': [5, 10]}, {'text': 'DOCU', 'indices': [11, 16]}, {'text': 'AMD', 'indices': [158, 162]}]",4,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511120019119394817,$AMD,Mon Apr 04 23:14:22 +0000 2022,amd a very popular stock thats good at shaking out active traders again and again in my opinion a much better investment than a trading stock,False,27,0,False,"[{'text': 'AMD', 'indices': [0, 4]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511119151934410759,$AMD,Mon Apr 04 23:10:55 +0000 2022,definitely use this shot but while holding a glass of malortit would be much more bullish for amalgamated and bearish for barclays and lets not mention the tepid jpm note fridayguaranteed those analysts have suits on for their official headshotsamd qcom,False,0,0,False,"[{'text': 'AMD', 'indices': [261, 265]}, {'text': 'QCOM', 'indices': [266, 271]}]",2,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130992794292233,$SST,Mon Apr 04 23:57:58 +0000 2022,sst climbing up on stocktwits,False,12,2,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126579832889346,$SST,Mon Apr 04 23:40:26 +0000 2022,sst someone loaded up like no other before close today,False,7,1,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126378636361729,$SST,Mon Apr 04 23:39:38 +0000 2022,sst through highs of day printing ,False,14,3,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511125580388999180,$SST,Mon Apr 04 23:36:28 +0000 2022,after hours volume for sst is k  price   change  noice sst,False,8,1,False,"[{'text': 'SST', 'indices': [78, 82]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511125267531542529,$SST,Mon Apr 04 23:35:13 +0000 2022,sst bitchesssss,False,6,1,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124379261935617,$SST,Mon Apr 04 23:31:42 +0000 2022,sst  up  since close and nearing ath oh man idk if im gonna be able to sleep tonight,False,16,1,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124270121897996,$SST,Mon Apr 04 23:31:15 +0000 2022, i can smelllllllll it sst aths coming,False,10,1,False,"[{'text': 'SST', 'indices': [31, 35]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124169127251971,$SST,Mon Apr 04 23:30:51 +0000 2022,after hours sst,False,7,1,False,"[{'text': 'SST', 'indices': [14, 18]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511123940592209932,$SST,Mon Apr 04 23:29:57 +0000 2022,oh boy someone slap above ask on that short lol sst,False,6,1,False,"[{'text': 'SST', 'indices': [50, 54]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511123358716514304,$SST,Mon Apr 04 23:27:38 +0000 2022,oh my can we close after hours at or above  sst,False,6,1,False,"[{'text': 'SST', 'indices': [52, 56]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130581379264514,$AAPL,Mon Apr 04 23:56:20 +0000 2022,aapl puts all day as iphone builds have dropped expected to fall further loop capital says,False,0,0,False,"[{'text': 'AAPL', 'indices': [0, 5]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130564224589825,$AAPL,Mon Apr 04 23:56:16 +0000 2022,aapl make amazing profit in the shortest time possiblefastest payout system friendly live supportdont miss this opportunity click on the link and join,False,0,0,False,"[{'text': 'AAPL', 'indices': [0, 5]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130121884749827,$AAPL,Mon Apr 04 23:54:31 +0000 2022,aapl wants a breakout but its got upper level resistance area from  above looks to be building volume support at this upper level though from  and netflow amp whalepositioning look promising over for long or under for short,False,0,0,False,"[{'text': 'AAPL', 'indices': [0, 5]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511129944432201728,$AAPL,Mon Apr 04 23:53:48 +0000 2022,aaplbut we will be able to eliminate the count after the pullback which if would be a wave so patience will help those who do not want to risk and who want to control their risk appropriately we are in mode,False,0,0,False,"[{'text': 'aapl', 'indices': [4, 9]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511128745675046913,$AAPL,Mon Apr 04 23:49:03 +0000 2022,aapl right and spx left together ,False,0,0,False,"[{'text': 'aapl', 'indices': [4, 9]}, {'text': 'spx', 'indices': [20, 24]}]",2,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127510515437575,$AAPL,Mon Apr 04 23:44:08 +0000 2022, recapnile  to   didi to  lgvn to  aapl to  any to short  acer to  snmp  to  ,False,9,3,False,"[{'text': 'NILE', 'indices': [12, 17]}, {'text': 'DIDI', 'indices': [38, 43]}, {'text': 'LGVN', 'indices': [64, 69]}, {'text': 'AAPL', 'indices': [94, 99]}, {'text': 'ANY', 'indices': [122, 126]}, {'text': 'ACER', 'indices': [155, 160]}, {'text': 'SNMP', 'indices': [181, 186]}]",7,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127420698464256,$AAPL,Mon Apr 04 23:43:47 +0000 2022,here is your daily chart for apple inc  aapl  trading at  aton ,False,0,1,False,"[{'text': 'AAPL', 'indices': [63, 68]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127161993928704,$AAPL,Mon Apr 04 23:42:45 +0000 2022,really aapl,False,0,0,False,"[{'text': 'AAPL', 'indices': [20, 25]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126908750213127,$AAPL,Mon Apr 04 23:41:45 +0000 2022,aapl where you at fam we doing down yet,False,0,1,False,"[{'text': 'AAPL', 'indices': [0, 5]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511125492421652482,$AAPL,Mon Apr 04 23:36:07 +0000 2022,fits perfect see a pattern aapl usually invests in active businesses that have cash flow and not passive assets like bitcoin or commodities this is in line with the philosophy of their biggest institutional investors who they need to keep happy,False,0,0,False,"[{'text': 'aapl', 'indices': [55, 60]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127812660412421,$AMZN,Mon Apr 04 23:45:20 +0000 2022,spx amzn new buy signdaily time frame,False,1,0,False,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'AMZN', 'indices': [5, 10]}]",2,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126883043139589,$AMZN,Mon Apr 04 23:41:38 +0000 2022,amzn of baby products is now profitable ahead of first profitable,False,0,0,False,"[{'text': 'amzn', 'indices': [10, 15]}]",1,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511123972246720513,$AMZN,Mon Apr 04 23:30:04 +0000 2022,profitpacked option trades yearlydelivered to your inbox dailyfree trial and then less than day amzn googl baba msft,False,0,0,False,"[{'text': 'AMZN', 'indices': [133, 138]}, {'text': 'GOOGL', 'indices': [139, 145]}, {'text': 'BABA', 'indices': [146, 151]}, {'text': 'MSFT', 'indices': [152, 157]}]",4,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511120665834926090,$AMZN,Mon Apr 04 23:16:56 +0000 2022,active matters website has a page on the work they did with bb and amzn on ivy,False,3,0,False,"[{'text': 'BB', 'indices': [61, 64]}, {'text': 'AMZN', 'indices': [69, 74]}]",2,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511120169229246465,$AMZN,Mon Apr 04 23:14:58 +0000 2022, wish has a massive leadership problemjust buy it and beat amzn,False,0,0,False,"[{'text': 'wish', 'indices': [12, 17]}, {'text': 'amzn', 'indices': [74, 79]}]",2,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511117794536046592,$AMZN,Mon Apr 04 23:05:32 +0000 2022,a lot of cash on hand patience patience patience eyeing amzn ntnx aqnto nblyto pd reenter mco shw energy co others n,False,0,0,False,"[{'text': 'AMZN', 'indices': [60, 65]}, {'text': 'NTNX', 'indices': [67, 72]}, {'text': 'AQN.TO', 'indices': [74, 81]}, {'text': 'NBLY.TO', 'indices': [83, 91]}, {'text': 'PD', 'indices': [93, 96]}, {'text': 'MCO', 'indices': [108, 112]}, {'text': 'SHW', 'indices': [114, 118]}]",7,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511117787913146370,$AMZN,Mon Apr 04 23:05:30 +0000 2022,portfolio as of today april  v amzn docn twlo pstg tvkto bamato abnb btu uunto exeto ntnx onds mruto cnrto sark n,False,0,0,False,"[{'text': 'V', 'indices': [38, 40]}, {'text': 'AMZN', 'indices': [45, 50]}, {'text': 'DOCN', 'indices': [55, 60]}, {'text': 'TWLO', 'indices': [65, 70]}, {'text': 'PSTG', 'indices': [77, 82]}, {'text': 'TVK.TO', 'indices': [87, 94]}, {'text': 'BAM.A', 'indices': [99, 105]}, {'text': 'ABNB', 'indices': [113, 118]}, {'text': 'BTU', 'indices': [125, 129]}, {'text': 'U.UN', 'indices': [134, 139]}, {'text': 'EXE.TO', 'indices': [147, 154]}, {'text': 'NTNX', 'indices': [159, 164]}, {'text': 'ONDS', 'indices': [169, 174]}, {'text': 'MRU.TO', 'indices': [179, 186]}, {'text': 'CNR.TO', 'indices': [191, 198]}, {'text': 'SARK', 'indices': [203, 208]}]",16,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511117389206802433,$AMZN,Mon Apr 04 23:03:55 +0000 2022,big block flows arent trending upward for amzn similar to fb see,False,0,0,False,"[{'text': 'AMZN', 'indices': [68, 73]}, {'text': 'FB', 'indices': [85, 88]}]",2,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511116124611649544,$AMZN,Mon Apr 04 22:58:53 +0000 2022,how are they more profitable today with these higher operating cost and revenue declining than they were when the government was giving out free money lol btw amzn pe is over now hahah,False,1,0,False,"[{'text': 'amzn', 'indices': [159, 164]}]",1,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511115654493089803,$AMZN,Mon Apr 04 22:57:01 +0000 2022,jet fuel rose to a historic high today crude oil climbed   inflation is at record high and amzn jumped  today what in theee fck is going on,False,2,0,False,"[{'text': 'amzn', 'indices': [95, 100]}]",1,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127282777092101,$NVDA,Mon Apr 04 23:43:14 +0000 2022,did nvda just hit the bottom of the handle on the cup and on its way into orbit,False,10,4,False,"[{'text': 'NVDA', 'indices': [4, 9]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511125073003888642,$NVDA,Mon Apr 04 23:34:27 +0000 2022,wl clf mp ftnt crwd avgo aa achr cf cost lac lxu mdb mos nue nvda panw x great action today i dont see as much high quality setup for tomorrow more metalsferts type stuff off scans into tomorrow,False,8,0,False,"[{'text': 'CLF', 'indices': [3, 7]}, {'text': 'MP', 'indices': [8, 11]}, {'text': 'FTNT', 'indices': [12, 17]}, {'text': 'CRWD', 'indices': [18, 23]}, {'text': 'AVGO', 'indices': [24, 29]}, {'text': 'AA', 'indices': [30, 33]}, {'text': 'ACHR', 'indices': [34, 39]}, {'text': 'CF', 'indices': [40, 43]}, {'text': 'COST', 'indices': [44, 49]}, {'text': 'LAC', 'indices': [50, 54]}, {'text': 'LXU', 'indices': [55, 59]}, {'text': 'MDB', 'indices': [60, 64]}, {'text': 'MOS', 'indices': [65, 69]}, {'text': 'NUE', 'indices': [70, 74]}, {'text': 'NVDA', 'indices': [75, 80]}, {'text': 'PANW', 'indices': [81, 86]}, {'text': 'X', 'indices': [87, 89]}]",17,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124725682089987,$NVDA,Mon Apr 04 23:33:04 +0000 2022,nvda was the th most mentioned on wallstreetbets over the last daysvia,False,0,0,False,"[{'text': 'NVDA', 'indices': [0, 5]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124659596496896,$NVDA,Mon Apr 04 23:32:48 +0000 2022,nvda  today but lagged overall with the rest of the marketampema squeeze going into tomorrow,False,2,1,False,"[{'text': 'NVDA', 'indices': [0, 5]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124493833539588,$NVDA,Mon Apr 04 23:32:09 +0000 2022,nvda new article  nvidias auto software opportunity is underappreciated says wells fargo get all the latest nvda related news here ,False,1,0,False,"[{'text': 'NVDA', 'indices': [0, 5]}, {'text': 'NVDA', 'indices': [136, 141]}]",2,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124172449239043,$NVDA,Mon Apr 04 23:30:52 +0000 2022,nvda nvidias auto software opportunity is underappreciated says wells fargo,False,5,0,False,"[{'text': 'NVDA', 'indices': [0, 5]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124172101013509,$NVDA,Mon Apr 04 23:30:52 +0000 2022,nvda held its breakout today looks ready for a move higher,False,7,1,False,"[{'text': 'NVDA', 'indices': [0, 5]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511121754923614215,$NVDA,Mon Apr 04 23:21:16 +0000 2022,nasdaq bounces back towards its ma and the us stocks watchlist april there were stocks for the us stocks watchlist todayclf coin peri nvda  more,False,16,0,False,"[{'text': 'CLF', 'indices': [139, 143]}, {'text': 'COIN', 'indices': [145, 150]}, {'text': 'PERI', 'indices': [152, 157]}, {'text': 'NVDA', 'indices': [159, 164]}]",4,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511121441290276865,$NVDA,Mon Apr 04 23:20:01 +0000 2022,nvda up by  currently trading at us,False,0,0,False,"[{'text': 'NVDA', 'indices': [0, 5]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511121433446940672,$NVDA,Mon Apr 04 23:19:59 +0000 2022,intelligent transportation systems its vx digital twinsnvda metropolis  oust orqcom smart cities  oust,False,3,0,False,"[{'text': 'NVDA', 'indices': [65, 70]}, {'text': 'OUST', 'indices': [84, 89]}, {'text': 'QCOM', 'indices': [96, 101]}, {'text': 'OUST', 'indices': [117, 122]}]",4,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126744841048066,$TLRY,Mon Apr 04 23:41:06 +0000 2022,earnings report   tlry smpl levi cag wdfc,False,0,0,False,"[{'text': 'TLRY', 'indices': [27, 32]}, {'text': 'SMPL', 'indices': [33, 38]}, {'text': 'LEVI', 'indices': [39, 44]}, {'text': 'CAG', 'indices': [45, 49]}, {'text': 'WDFC', 'indices': [50, 55]}]",5,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126585251975168,$TLRY,Mon Apr 04 23:40:27 +0000 2022,depends on tlry earnings for them obviously,False,1,0,False,"[{'text': 'tlry', 'indices': [11, 16]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124810939744261,$TLRY,Mon Apr 04 23:33:24 +0000 2022,just did some option flow analysis on tlry and csiq and im still very confident in my positions,False,0,0,False,"[{'text': 'tlry', 'indices': [38, 43]}, {'text': 'csiq', 'indices': [48, 53]}]",2,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511121365159616520,$TLRY,Mon Apr 04 23:19:43 +0000 2022,azfl flgc tlry hexo hugemedical marijuana research actthis bill establishes a new separate registration process to facilitate medical marijuana researchspecifically it directs the drug enforcement administration ,False,4,0,False,"[{'text': 'AZFL', 'indices': [0, 5]}, {'text': 'FLGC', 'indices': [6, 11]}, {'text': 'TLRY', 'indices': [12, 17]}, {'text': 'HEXO', 'indices': [18, 23]}, {'text': 'HUGE', 'indices': [24, 29]}]",5,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511117753456934916,$TLRY,Mon Apr 04 23:05:22 +0000 2022,the house passed hr by rds majority  this bill is to amend the controlled substances act to make marijuana accessible for use by qualified marijuana researchers for medical purposes and for other purposessndl tlry clvr,False,18,3,False,"[{'text': 'SNDL', 'indices': [245, 250]}, {'text': 'TLRY', 'indices': [251, 256]}, {'text': 'CLVR', 'indices': [257, 262]}]",3,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511115967908270085,$TLRY,Mon Apr 04 22:58:16 +0000 2022,currently at  voting yes with votes left sndl tlry clvr,False,7,0,False,"[{'text': 'SNDL', 'indices': [50, 55]}, {'text': 'TLRY', 'indices': [56, 61]}, {'text': 'CLVR', 'indices': [62, 67]}]",3,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
